Outage_sec_perweek,Children,Age,Income,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Techie,Contract,InternetService,StreamingMovies,StreamingTV,Bandwidth_GB_Year
8.154403226,4.0,21.0,33186.785,12,1,0,5.596602477,164.1798492,No,One year,DSL,No,Yes,1465.141784
9.419202683,0.0,67.0,91903.25,11,2,0,3.90837087,104.5194632,No,Month-to-month,DSL,No,No,3382.424
41.07836618,0.0,43.0,41398.21,16,1,0,1.739448653,180.9139102,No,Two Year,DSL,No,Yes,949.5030179
11.25062571,1.0,46.0,53245.7,10,0,1,6.002743588,193.6928518,No,Month-to-month,Fiber Optic,No,Yes,968.2908707
4.134356113,1.0,53.0,33186.785,11,1,0,24.42176426,161.3316883,No,Month-to-month,Fiber Optic,No,Yes,2471.127552
11.00355744,1.0,47.0,19387.14,14,1,0,36.19603,159.4382559,No,Month-to-month,Fiber Optic,No,No,499.7241703
9.740430425,5.0,86.0,18450.35,11,0,0,3.180149327,115.3870643,No,Month-to-month,No service,No,No,553.4713761
4.658445162,1.0,26.0,113438.34,12,2,0,6.981941081,159.5876171,Yes,Month-to-month,DSL,No,No,1403.290023
16.62895404,0.0,32.0,34247.55,11,0,0,14.78569684,208.9900484,Yes,Month-to-month,DSL,Yes,Yes,2230.867361
13.54419361,1.0,81.0,34411.96,12,1,0,36.19603,174.8197993,No,One year,DSL,No,Yes,1511.485403
13.94434903,2.0,53.0,28861.44,11,1,0,8.079294311,247.1202532,No,Two Year,Fiber Optic,Yes,Yes,1403.556394
5.595520162,2.0,43.0,33186.785,11,1,0,36.19603,264.6032873,No,One year,Fiber Optic,Yes,Yes,1523.207235
12.27779532,2.0,83.0,33186.785,9,0,0,7.409148718,93.12189491,No,Two Year,No service,No,No,3382.424
8.694086676,1.0,85.0,7514.44,14,1,0,5.111421227,170.8931775,No,Month-to-month,Fiber Optic,Yes,No,655.4787829
10.03187979,3.0,38.0,22570.85,8,0,0,4.770815422,243.2154644,No,Month-to-month,DSL,Yes,Yes,1550.381641
8.24310215,0.0,67.0,33186.785,13,0,0,2.654589557,201.3867415,No,Month-to-month,Fiber Optic,Yes,No,479.1497047
37.46602803,1.0,55.0,50428.1,13,0,1,13.71891459,252.6490628,No,One year,DSL,Yes,Yes,2259.182707
7.853699766,2.0,53.0,34994.57,10,1,1,12.69435246,194.8667589,No,Month-to-month,Fiber Optic,No,Yes,1444.696816
5.356390705,1.0,53.0,63289.55,15,1,0,6.324505466,104.7527036,No,Month-to-month,No service,No,Yes,842.4625146
7.606358131,3.0,53.0,55474.66,10,0,1,14.80965133,117.6197684,No,Two Year,DSL,No,No,1844.034359
11.27222274,3.0,29.0,33186.785,11,2,1,13.8206047,119.9983588,No,Month-to-month,DSL,No,Yes,2020.782911
9.16727885,1.0,53.0,2991.27,13,0,0,2.130945627,244.6134528,No,One year,DSL,Yes,Yes,1147.794876
11.19171957,1.0,53.0,22935.07,18,0,0,5.88514799,178.0913436,No,One year,Fiber Optic,Yes,No,635.2980162
12.07299804,0.0,83.0,46635.98,10,2,2,12.77209444,243.6057387,No,Month-to-month,No service,Yes,Yes,1642.269113
6.691447919,1.0,68.0,54639.21,9,0,1,3.112447215,158.9925692,Yes,Month-to-month,No service,No,No,560.0748491
8.273645744,3.0,53.0,11926.59,14,2,0,36.19603,257.8415554,No,Two Year,DSL,Yes,Yes,1799.882577
3.420284819,3.0,49.0,46256.13,16,1,1,7.367805677,154.2808539,No,Month-to-month,DSL,Yes,No,1515.049953
9.89057185,1.0,33.0,56003.0,11,0,0,21.08084457,208.1143281,No,Month-to-month,Fiber Optic,No,Yes,3382.424
9.695202307,1.0,49.0,6754.78,16,0,0,13.15231915,134.9128371,No,One year,Fiber Optic,No,No,1201.308416
7.797633262,6.0,43.0,38691.98,10,1,0,1.270546022,124.0392695,No,Two Year,DSL,No,No,3382.424
7.676642274,4.0,69.0,33186.785,12,1,0,16.56118054,169.8078645,No,Month-to-month,DSL,No,Yes,2281.384323
35.78166469,2.0,53.0,33186.785,15,2,0,12.21802473,215.4294523,Yes,Month-to-month,No service,Yes,Yes,1749.384846
5.005566788,2.0,87.0,20648.53,16,0,0,6.13769185,139.8852368,No,Month-to-month,No service,Yes,No,767.624909
9.363868074,1.0,22.0,34628.88,10,2,1,36.19603,158.9579075,No,One year,Fiber Optic,Yes,No,1557.64411
8.521488812,1.0,53.0,54250.18,10,1,1,7.458098555,173.1796166,No,One year,No service,No,Yes,1065.848768
9.075027037,4.0,80.0,111971.95,12,0,1,1.397042331,149.4958016,No,Month-to-month,Fiber Optic,No,Yes,295.9085258
9.09684026,1.0,60.0,34515.01,8,1,0,14.9838623,258.8262126,No,Month-to-month,DSL,Yes,Yes,2446.187988
11.81863956,1.0,58.0,9352.62,13,3,1,19.75809346,103.585391,No,Two Year,DSL,No,No,2006.106282
9.282683405,1.0,32.0,27727.0,9,0,1,12.27216786,131.621903,No,One year,No service,No,Yes,1498.47689
6.33140513,1.0,40.0,26064.31,12,2,0,9.232859748,254.290586,No,Month-to-month,DSL,Yes,Yes,1903.763394
36.50873175,1.0,47.0,33186.785,13,0,1,2.497433734,234.8797431,No,Month-to-month,No service,Yes,Yes,739.280489
9.299851563,2.0,73.0,33186.785,21,0,0,15.91251411,195.6152873,No,Month-to-month,No service,Yes,Yes,1883.901145
5.049820629,1.0,40.0,37475.72,11,1,0,36.19603,127.942611,No,Month-to-month,DSL,No,No,1190.326671
9.118333699,0.0,74.0,23302.39,8,2,0,3.999540476,126.569894,No,Two Year,DSL,No,No,837.2390946
13.72047689,0.0,46.0,23511.45,17,1,0,8.133190658,205.023908,Yes,Two Year,Fiber Optic,Yes,No,1158.223413
8.884439847,1.0,60.0,59560.13,13,2,0,8.970035276,246.4169544,No,One year,DSL,Yes,Yes,1760.757293
10.10289785,1.0,53.0,25996.36,11,2,1,1.589534558,149.969891,No,One year,DSL,No,No,711.8524934
10.27363348,1.0,55.0,13814.44,13,1,0,36.19603,153.68851,No,Two Year,DSL,Yes,No,3382.424
4.417131291,0.0,25.0,39681.63,16,0,3,4.244853524,195.3248299,No,Month-to-month,Fiber Optic,No,Yes,829.6494763
16.13414465,0.0,82.0,47185.23,12,1,0,18.65136506,219.0564289,No,Month-to-month,Fiber Optic,Yes,No,1904.888901
16.35725002,1.0,51.0,13564.03,10,0,0,3.399281081,107.6577288,No,Month-to-month,No service,No,No,3382.424
9.646859645,0.0,30.0,33186.785,16,0,0,9.594745637,117.0857076,No,Month-to-month,No service,No,No,1183.953112
11.22128251,1.0,83.0,33186.785,9,0,1,3.199681827,163.4712392,No,One year,Fiber Optic,No,Yes,465.629346
15.83012143,1.0,53.0,37749.42,10,2,0,13.24051564,162.2051407,No,Month-to-month,Fiber Optic,No,Yes,1389.232023
12.61594335,0.0,71.0,24002.4,17,0,1,9.58453562,150.6043136,Yes,Month-to-month,No service,No,Yes,3382.424
9.554005223,2.0,38.0,17758.1,8,1,0,1.135160694,220.2765834,No,Month-to-month,Fiber Optic,Yes,Yes,731.9309009
17.03347908,6.0,32.0,31534.3,11,1,0,1.835281838,222.8288985,No,Month-to-month,No service,Yes,Yes,1040.201495
13.04593502,0.0,32.0,5365.64,16,0,0,14.76537888,171.4405201,No,Month-to-month,Fiber Optic,No,Yes,1686.444218
10.70401863,2.0,40.0,10986.24,7,0,0,14.95974611,196.4396981,No,Month-to-month,Fiber Optic,No,No,1646.32071
14.20105934,2.0,45.0,4280.65,11,0,1,8.487325875,163.8508074,No,Two Year,Fiber Optic,No,Yes,1181.038508
11.13308688,0.0,51.0,10684.8,17,0,1,16.25255989,152.4139942,No,One year,DSL,Yes,No,2148.657258
9.428427676,1.0,30.0,40410.46,11,0,0,17.40280443,140.8797456,Yes,Month-to-month,DSL,No,Yes,2221.185633
11.5187374,5.0,53.0,47987.84,14,0,0,5.850282988,179.9703536,No,Month-to-month,Fiber Optic,Yes,No,995.3738841
5.204910453,4.0,75.0,59885.19,14,1,0,20.43276934,185.6556094,No,One year,DSL,Yes,No,2441.738277
6.108249738,4.0,82.0,60271.58,15,2,0,2.763223834,198.4336589,No,Two Year,DSL,No,Yes,1151.98874
10.9495594,10.0,64.0,143972.73,13,1,0,15.73242872,263.2889909,No,Month-to-month,Fiber Optic,Yes,Yes,2212.360308
8.735365139,1.0,53.0,81586.06,9,2,0,1.482473876,159.4780444,No,Month-to-month,DSL,Yes,No,822.7908952
10.75998751,0.0,55.0,34844.99,8,2,0,3.437501904,156.5909218,No,Month-to-month,Fiber Optic,No,No,419.4107069
11.39778489,1.0,86.0,143217.5,13,2,0,17.20501952,140.1177331,No,One year,DSL,Yes,No,3382.424
7.515230094,4.0,49.0,64697.57,15,1,0,36.19603,123.1825691,No,Two Year,No service,No,No,3382.424
15.54299177,7.0,68.0,15053.56,14,1,1,2.225465222,144.84546,Yes,Two Year,Fiber Optic,No,No,488.6462667
10.21913315,1.0,53.0,116086.18,16,1,0,2.47794468,170.6831872,Yes,Two Year,Fiber Optic,No,Yes,612.0541917
6.263239234,1.0,50.0,49782.7,12,0,1,9.258480299,149.7875208,No,Two Year,No service,No,No,1149.144476
11.96299766,3.0,53.0,134691.26,11,0,0,20.14175907,171.0945549,No,Month-to-month,Fiber Optic,Yes,No,1982.143037
11.57084441,2.0,53.0,33186.785,14,0,1,11.14615435,221.4684146,No,Month-to-month,Fiber Optic,Yes,Yes,1317.291468
7.745101875,3.0,68.0,34688.33,13,0,0,36.19603,127.4944233,No,Two Year,Fiber Optic,No,No,315.1395676
9.996316423,3.0,53.0,29367.86,17,1,0,36.19603,164.5107171,No,Month-to-month,DSL,Yes,No,3382.424
13.62538255,1.0,27.0,23438.89,11,2,0,2.734056751,149.1836867,No,Month-to-month,No service,Yes,No,639.7154381
13.07408193,0.0,62.0,24908.78,17,3,0,10.17575803,210.7580797,No,Month-to-month,No service,Yes,Yes,1473.485303
5.254274217,0.0,29.0,33186.785,15,2,1,1.582585161,173.2903396,No,Month-to-month,DSL,Yes,No,950.7410569
11.72069001,4.0,40.0,33186.785,18,2,0,9.383289525,235.2971479,No,Month-to-month,Fiber Optic,Yes,Yes,1542.3033
10.20519186,0.0,67.0,11720.58,8,0,1,10.85537013,222.4501329,No,One year,Fiber Optic,Yes,Yes,1446.937317
11.17068052,2.0,66.0,49271.35,13,2,1,7.400768858,220.7740849,No,Month-to-month,DSL,Yes,Yes,1553.818731
4.688093584,3.0,36.0,33186.785,7,0,0,6.843360466,136.0946677,No,Two Year,DSL,No,No,1184.335827
16.92657723,1.0,24.0,33186.785,12,0,0,3.2904311,243.6192777,No,Month-to-month,Fiber Optic,Yes,Yes,1045.435988
10.75069544,1.0,89.0,9532.02,12,0,1,14.59540686,191.9224672,No,Month-to-month,Fiber Optic,No,No,1493.681751
9.828679328,4.0,53.0,14428.38,15,2,0,8.882682303,171.2287249,No,Two Year,DSL,Yes,No,1531.239282
11.41985667,0.0,32.0,90075.68,13,1,3,23.16242058,143.2106214,Yes,Month-to-month,DSL,No,Yes,2698.307074
16.16916167,1.0,82.0,38069.49,10,0,0,2.590676925,150.3402965,No,Two Year,Fiber Optic,No,Yes,325.5857485
15.3732832,1.0,55.0,10263.33,6,1,0,5.59355982,160.034953,No,Two Year,No service,Yes,No,867.3610228
16.76019432,0.0,19.0,43839.96,14,2,0,9.933522712,221.0168133,Yes,Month-to-month,DSL,Yes,Yes,1853.873709
11.52512022,2.0,47.0,38886.05,18,2,0,2.992588742,102.9287777,No,Month-to-month,DSL,No,No,812.2973605
9.982497262,0.0,48.0,26524.78,11,1,0,19.57075168,180.5662192,No,Month-to-month,Fiber Optic,No,No,1939.097667
12.84720444,0.0,72.0,33186.785,12,0,0,16.68618331,126.37591,No,Two Year,No service,Yes,No,1617.794287
9.593474301,1.0,53.0,31935.51,14,1,0,7.749594664,130.6234828,Yes,Month-to-month,DSL,Yes,No,1253.992994
9.889816262,3.0,57.0,47060.9,20,3,2,9.713544404,136.7778524,Yes,Two Year,Fiber Optic,No,Yes,1103.759867
10.3649284,1.0,53.0,23031.18,7,1,0,9.288851322,148.301755,No,Month-to-month,No service,No,No,896.304005
8.417521875,2.0,72.0,7079.02,11,1,0,14.21142685,140.2704402,No,Two Year,DSL,No,Yes,1813.71251
13.85709767,2.0,36.0,38883.92,6,2,0,12.26499497,171.6416879,No,Month-to-month,DSL,Yes,No,1757.468385
11.90911999,1.0,44.0,23066.29,12,0,0,2.096410822,114.6759744,Yes,Month-to-month,Fiber Optic,No,No,293.0174607
11.70056908,8.0,65.0,33186.785,6,3,1,36.19603,205.8917851,No,Two Year,Fiber Optic,No,Yes,1849.738644
10.3805322,1.0,58.0,33186.785,9,1,1,9.388962476,108.4634516,No,Month-to-month,DSL,No,No,1262.469988
10.12510345,1.0,28.0,57329.53,14,0,0,2.061636209,174.5202525,No,Month-to-month,Fiber Optic,Yes,No,598.858359
8.128802965,2.0,37.0,8408.2,13,3,0,2.68706193,178.6925643,Yes,Two Year,Fiber Optic,No,No,490.2102038
6.791240433,0.0,26.0,56488.39,17,0,0,1.854011442,252.2061588,No,Month-to-month,Fiber Optic,Yes,Yes,881.9915619
8.138427111,1.0,67.0,30806.08,17,0,0,6.233176946,115.3987636,No,Month-to-month,DSL,No,No,988.8476688
13.94812688,1.0,30.0,12245.9,9,3,2,11.36937894,224.7277176,No,Month-to-month,DSL,Yes,Yes,3382.424
9.375201038,1.0,20.0,77894.5,9,2,0,5.533287951,164.2091698,No,Two Year,DSL,No,No,1400.182241
8.600202374,3.0,39.0,65472.96,6,1,0,10.18679101,208.2798226,No,Month-to-month,DSL,Yes,Yes,1923.446501
8.51683939,3.0,78.0,21708.36,15,2,0,5.857543657,188.5085594,No,Two Year,No service,Yes,Yes,1140.769093
8.890950381,2.0,53.0,5523.04,13,0,0,4.348554005,173.6392198,No,One year,Fiber Optic,No,Yes,815.588724
5.188869739,1.0,83.0,6377.91,9,4,0,5.494535742,199.168594,No,One year,DSL,Yes,Yes,3382.424
16.06683993,0.0,83.0,31299.73,14,2,0,15.07507898,158.9346044,No,One year,Fiber Optic,No,No,1279.70353
9.077130565,2.0,54.0,25584.35,17,1,1,4.235635202,209.3969821,No,Month-to-month,Fiber Optic,Yes,Yes,970.6301192
3.782569208,1.0,34.0,56693.87,9,0,1,4.323297119,117.2363089,No,One year,DSL,No,Yes,3382.424
8.649107959,1.0,76.0,24729.42,16,0,0,5.792794267,129.8816916,No,Two Year,DSL,No,Yes,1110.224942
39.88088736,3.0,59.0,7614.82,13,1,0,3.919918851,216.563596,No,Month-to-month,No service,Yes,Yes,969.0951508
11.64592227,1.0,53.0,26231.41,8,2,1,13.67732529,153.8059386,No,One year,Fiber Optic,No,Yes,1427.811261
9.765375301,2.0,53.0,37853.52,15,0,1,1.813049302,193.422394,No,Month-to-month,Fiber Optic,No,Yes,571.8948363
6.28059914,7.0,64.0,58347.69,8,1,0,4.867834205,143.8378726,No,Month-to-month,Fiber Optic,No,No,718.2708269
6.594158473,0.0,30.0,58912.81,15,1,1,17.76510952,162.5620064,No,Month-to-month,No service,No,Yes,2000.801151
40.47276323,3.0,74.0,6703.29,9,2,0,19.14395052,141.5055614,No,Month-to-month,No service,No,No,1649.813925
9.627837861,1.0,59.0,8549.54,12,3,1,36.19603,187.7759446,No,Two Year,DSL,Yes,Yes,3382.424
6.853658389,4.0,19.0,33186.785,9,0,1,3.978661842,258.2902365,Yes,One year,DSL,Yes,Yes,1790.477112
8.156122525,4.0,60.0,3850.53,11,1,0,6.452058439,159.5265057,No,Two Year,DSL,No,No,1361.469601
8.512923008,1.0,53.0,33186.785,14,1,1,10.55177398,150.6962152,Yes,Two Year,No service,Yes,No,1436.441637
5.926697844,0.0,54.0,39012.26,13,1,0,13.87202623,159.32568,No,Month-to-month,DSL,No,No,1702.870167
13.47859989,1.0,70.0,33186.785,9,1,0,15.98626817,231.5173388,No,Month-to-month,Fiber Optic,Yes,Yes,3382.424
7.170165062,1.0,68.0,33186.785,13,0,0,8.440774133,115.0402319,No,Month-to-month,No service,No,No,839.5696843
9.675457657,0.0,23.0,32253.8,6,1,0,36.19603,126.8525188,No,Month-to-month,No service,Yes,No,878.7758477
7.060761214,2.0,53.0,47956.52,12,0,0,11.630094,274.4713511,No,Month-to-month,Fiber Optic,Yes,Yes,1687.100467
9.823554493,0.0,53.0,35534.12,8,1,0,6.364903166,184.8440209,No,Month-to-month,DSL,No,Yes,1352.42705
4.588363834,1.0,50.0,33186.785,9,1,0,9.119628013,152.8099495,No,One year,No service,Yes,No,1076.021746
11.27004213,2.0,31.0,57226.99,7,2,1,36.19603,127.6809196,No,Month-to-month,Fiber Optic,No,No,1064.163449
11.19161983,1.0,43.0,33186.785,15,0,0,11.11793543,195.9140924,No,Month-to-month,Fiber Optic,No,Yes,1505.877788
12.0647204,10.0,18.0,43660.61,8,0,0,2.969720458,166.4027768,Yes,Month-to-month,DSL,No,Yes,1444.44469
14.54557376,1.0,25.0,8461.71,7,2,0,36.19603,159.310861,No,Two Year,Fiber Optic,No,No,916.275075
9.020266323,1.0,65.0,15264.99,18,2,2,3.664541952,127.3281128,No,Month-to-month,DSL,Yes,No,963.6972905
38.35885092,2.0,61.0,78456.37,14,1,0,14.10182904,266.6669348,No,One year,DSL,Yes,Yes,2353.047822
13.18518055,0.0,87.0,26944.14,11,0,0,13.20294098,112.6930346,No,One year,Fiber Optic,No,No,1038.379263
9.046471522,2.0,62.0,28435.83,7,2,0,36.19603,152.0822206,No,One year,DSL,Yes,No,1832.163914
8.027959031,4.0,89.0,64651.67,11,0,0,15.07394119,220.7904891,No,One year,DSL,Yes,Yes,2168.702608
11.34046913,1.0,25.0,33186.785,11,1,1,20.55140196,181.7675989,No,One year,Fiber Optic,Yes,No,2023.901526
12.22997754,7.0,61.0,41959.76,15,1,0,1.704750644,173.5209696,No,One year,DSL,Yes,No,964.1421939
15.7741928,2.0,53.0,29743.38,10,1,0,11.13625333,140.9894644,No,One year,DSL,No,No,1606.733876
40.08342701,1.0,76.0,62190.11,15,1,0,5.80298375,187.9313113,No,Month-to-month,DSL,No,No,1163.473611
9.275720875,1.0,34.0,33186.785,14,0,1,7.948145483,167.8841622,Yes,Month-to-month,DSL,Yes,No,1559.056164
11.32552172,1.0,53.0,30756.71,10,0,1,12.00680335,157.731498,No,Month-to-month,Fiber Optic,No,No,1338.084542
10.00658774,1.0,53.0,55663.41,10,1,0,20.22190862,200.2536787,No,Month-to-month,DSL,Yes,Yes,2643.645671
7.882227848,1.0,54.0,79846.9,6,1,0,1.932154808,180.9771522,No,Month-to-month,Fiber Optic,No,Yes,552.2795704
13.27543401,2.0,69.0,27643.15,9,0,0,36.19603,242.7994341,No,Month-to-month,No service,Yes,Yes,2336.999053
6.983506501,2.0,80.0,44078.45,11,1,0,5.620998165,138.4016614,No,Month-to-month,DSL,Yes,No,1077.685443
9.681618143,2.0,53.0,64027.82,11,1,0,6.446078991,170.9144358,No,Month-to-month,Fiber Optic,No,Yes,918.6663119
9.596648183,4.0,54.0,8996.2,4,2,0,7.633753459,185.219553,No,Two Year,Fiber Optic,Yes,No,1227.405249
11.18868271,1.0,35.0,19510.49,13,0,0,6.582224684,149.7645289,No,Month-to-month,No service,No,Yes,886.9671382
8.90399117,7.0,26.0,33186.785,13,0,0,2.420904679,221.0469984,No,Month-to-month,DSL,Yes,Yes,1585.087297
14.7903471,0.0,19.0,59419.82,15,0,1,2.608423368,223.5844934,No,One year,DSL,Yes,Yes,3382.424
10.15295132,1.0,73.0,33186.785,10,1,0,9.248419103,242.3267655,No,Month-to-month,DSL,Yes,Yes,1792.520072
10.49148934,1.0,29.0,50968.3,7,0,0,1.65212658,180.0480453,Yes,Two Year,Fiber Optic,Yes,No,462.2211376
14.40689262,0.0,57.0,35587.78,12,0,0,2.077465989,236.0187644,No,Month-to-month,DSL,Yes,Yes,1244.139414
9.313627861,3.0,82.0,46121.72,14,1,0,19.0675341,261.817698,No,Month-to-month,Fiber Optic,Yes,Yes,2215.644479
39.83019911,9.0,53.0,108839.09,13,0,0,2.128509994,147.3717882,No,One year,DSL,No,No,3382.424
13.68662995,1.0,71.0,18975.18,9,1,0,13.4668632,206.3044285,No,Month-to-month,Fiber Optic,Yes,No,1382.061516
10.26466368,6.0,22.0,53008.8,14,1,1,1.805093539,93.44779327,No,One year,No service,No,No,505.1435902
10.27843525,4.0,26.0,33186.785,10,2,0,5.886237545,213.2982738,Yes,Month-to-month,No service,Yes,Yes,1391.330245
7.688299311,1.0,53.0,33186.785,11,1,1,4.336112639,141.0712294,No,Month-to-month,DSL,No,Yes,1046.765683
8.902619393,1.0,28.0,24072.56,11,0,0,5.395610556,230.015981,No,Two Year,Fiber Optic,Yes,Yes,1122.653549
13.42745818,1.0,24.0,33186.785,12,0,0,2.930276569,243.0022336,No,Month-to-month,Fiber Optic,Yes,Yes,868.2420268
11.81047895,3.0,55.0,45830.71,13,2,0,5.236569752,162.9665224,No,One year,DSL,No,No,3382.424
39.20633476,3.0,53.0,20415.05,8,1,0,1.293544106,157.9977896,No,Month-to-month,DSL,No,Yes,712.4768186
12.81305079,1.0,53.0,33186.785,13,0,0,1.764779758,138.4829879,No,Month-to-month,DSL,Yes,No,826.331106
4.755449664,0.0,55.0,32193.76,12,0,0,15.44589563,183.7345996,No,Month-to-month,DSL,Yes,No,1983.907992
13.70651605,1.0,73.0,22663.77,11,1,0,16.56317089,126.4850014,No,Month-to-month,DSL,No,No,1881.485804
9.768661137,3.0,79.0,43925.68,8,2,0,8.939476956,154.0712415,No,Month-to-month,DSL,No,Yes,1588.984136
12.23746625,2.0,53.0,33186.785,11,1,0,5.971700401,152.7830493,No,Two Year,DSL,No,Yes,1290.155524
9.142110948,0.0,23.0,68335.57,9,1,0,26.15019146,134.5035898,No,Two Year,Fiber Optic,No,No,2320.785912
13.03520684,6.0,49.0,48414.97,15,1,0,17.84057746,140.1047918,No,Month-to-month,DSL,No,No,2373.467756
7.471176237,0.0,32.0,33186.785,11,1,1,36.19603,112.0200328,No,One year,No service,No,No,1068.577042
9.554666845,0.0,53.0,58940.98,10,2,1,3.761060516,197.7038851,No,Month-to-month,DSL,Yes,No,1151.905186
16.60136369,1.0,53.0,19498.34,11,0,1,16.39746968,130.4343297,No,Month-to-month,DSL,No,Yes,2207.805016
13.40961789,1.0,37.0,69988.77,18,0,2,11.61284477,197.723954,No,Two Year,DSL,Yes,No,1839.162665
5.961733101,1.0,53.0,37908.68,15,5,2,19.12427558,186.585303,No,Month-to-month,DSL,Yes,Yes,2392.010213
11.37515545,2.0,55.0,33186.785,6,1,1,13.85176145,192.6299043,No,Month-to-month,Fiber Optic,No,Yes,1584.550026
36.55369843,1.0,53.0,31529.9,11,1,0,18.85719622,165.4673188,No,Two Year,No service,No,Yes,1819.57724
15.27909127,1.0,43.0,35706.95,11,1,1,10.08696605,140.9657631,No,Two Year,DSL,Yes,No,1627.959422
15.47645473,1.0,57.0,25408.07,14,0,0,1.895979018,152.0980799,No,Month-to-month,No service,Yes,No,716.6438092
14.08908286,4.0,74.0,33186.785,12,2,0,2.446064311,196.24613,No,Month-to-month,DSL,Yes,No,1066.183659
10.76972707,4.0,83.0,37471.31,8,1,0,2.4642752,176.0147342,No,Month-to-month,DSL,No,Yes,1030.224777
15.03848099,1.0,43.0,33186.785,14,2,0,14.80348995,192.293254,No,Month-to-month,Fiber Optic,Yes,No,1661.346466
10.50861152,1.0,52.0,30227.9,19,2,2,8.040277589,183.3592879,No,Month-to-month,No service,Yes,No,3382.424
38.35044754,0.0,54.0,108135.12,14,0,0,6.453124247,179.1478872,No,Two Year,Fiber Optic,No,Yes,792.1819969
12.79830218,1.0,74.0,33186.785,7,0,0,20.13721765,217.789648,No,Month-to-month,Fiber Optic,Yes,No,2083.650225
10.34639187,1.0,46.0,64898.06,14,4,0,4.35567735,243.1953557,No,Month-to-month,Fiber Optic,Yes,Yes,1002.004764
13.44769915,1.0,28.0,78472.21,12,2,1,16.04377236,131.3658126,No,Month-to-month,DSL,No,Yes,2062.862632
12.12791453,3.0,43.0,31294.84,11,2,1,7.423630194,146.5832821,No,Two Year,No service,Yes,No,950.7941169
12.4356226,4.0,20.0,33186.785,9,1,1,20.87424385,118.8326852,No,Two Year,DSL,No,Yes,2497.717707
6.660230941,1.0,53.0,33186.785,16,1,0,36.19603,201.698109,No,Two Year,Fiber Optic,Yes,No,1572.076515
11.32102097,1.0,87.0,58015.78,12,1,0,9.000395802,140.653923,No,Two Year,DSL,No,No,1462.964796
12.39002898,0.0,32.0,90699.09,19,2,0,36.19603,162.4659321,Yes,One year,DSL,No,Yes,1457.580613
8.373541219,1.0,84.0,76925.67,12,0,1,2.919931171,141.4639057,No,Month-to-month,DSL,No,Yes,899.976724
16.54756834,0.0,88.0,33186.785,6,1,0,36.19603,255.4769774,No,Month-to-month,DSL,Yes,Yes,1966.201755
18.69047353,8.0,18.0,33186.785,12,0,1,18.80980071,275.3834533,No,Two Year,Fiber Optic,Yes,Yes,2596.374524
8.194893265,1.0,59.0,33186.785,12,1,0,15.92000504,199.6439332,No,Month-to-month,DSL,Yes,Yes,2223.458561
7.138756702,4.0,29.0,33192.8,10,1,0,4.850879842,198.0665497,No,Two Year,No service,Yes,Yes,1131.789188
12.02189618,1.0,50.0,33186.785,15,0,0,4.847411302,148.5757577,Yes,Month-to-month,Fiber Optic,No,No,602.6894614
10.96673423,1.0,29.0,33186.785,11,0,0,2.758575092,232.6180101,Yes,Month-to-month,Fiber Optic,Yes,Yes,929.5655793
7.557614215,1.0,40.0,35939.16,8,1,0,6.116651965,127.9226201,No,Month-to-month,DSL,No,No,1123.647592
9.033496658,0.0,46.0,14709.22,15,0,0,1.757260887,194.5006353,No,Month-to-month,Fiber Optic,No,Yes,589.6405069
7.646049436,0.0,54.0,33186.785,14,1,1,16.8702773,211.2028235,No,Month-to-month,DSL,Yes,Yes,2329.543371
8.807690382,2.0,48.0,28100.13,14,0,0,16.66122935,180.8639943,No,One year,Fiber Optic,Yes,No,3382.424
8.539275617,5.0,62.0,55888.81,9,1,0,12.61470866,152.9318651,No,Two Year,DSL,No,Yes,2007.430866
8.053136266,2.0,53.0,33186.785,14,3,0,5.714936716,182.7122554,Yes,Two Year,Fiber Optic,Yes,No,750.9484926
12.9905098,1.0,81.0,33186.785,4,0,0,2.301772168,222.4753738,No,Month-to-month,DSL,Yes,Yes,3382.424
15.22030276,1.0,60.0,36643.74,11,3,1,3.627103756,139.3270548,Yes,Month-to-month,Fiber Optic,No,No,459.9710645
7.141593179,1.0,56.0,24503.85,12,3,0,12.00909196,153.1733819,No,One year,DSL,No,No,1610.027119
14.78950417,1.0,53.0,33186.785,8,3,0,24.14281589,163.1916704,No,One year,Fiber Optic,No,Yes,2391.497324
8.271950685,1.0,53.0,14741.19,10,1,1,19.1465558,170.3839011,Yes,Month-to-month,Fiber Optic,No,Yes,1811.777309
9.505679605,1.0,82.0,33186.785,14,0,1,22.14611333,162.7933183,No,One year,Fiber Optic,No,Yes,2113.691713
13.4031524,7.0,66.0,33186.785,15,0,0,5.585003961,162.003691,No,Month-to-month,Fiber Optic,Yes,No,936.2693881
12.14708613,1.0,36.0,33186.785,12,1,0,8.940084544,183.9790432,No,Month-to-month,Fiber Optic,No,Yes,1204.76304
11.99933577,1.0,53.0,5782.82,12,0,1,36.19603,120.6033097,Yes,One year,DSL,No,Yes,2296.853164
2.311271989,1.0,77.0,62989.06,9,1,0,27.45629648,162.6639484,No,Month-to-month,DSL,Yes,No,2859.041314
10.67276059,0.0,53.0,47245.51,14,0,0,8.522052577,182.7329826,Yes,One year,Fiber Optic,No,No,1123.252119
10.68848702,1.0,43.0,35261.47,15,1,0,8.386908794,148.3173137,No,One year,Fiber Optic,No,No,834.8359967
